Quantidade_Vertices;Tipo_Grafo;Custo_Dijkstra;Tempo_Dijkstra(s);Custo_Duan;Tempo_Duan(s);Custo_BellmanFord;Tempo_BellmanFord(s)
4856;complete;12610.0;0.028372;12796.0;0.018319;12610.0;0.032945
4856;erdos;113842.0;0.033527;126416.0;0.008489;113842.0;0.134878
4856;regular;2286292.0;0.031405;2286292.0;0.007483;2286292.0;0.106761
4856;watts;1268263.0;0.029965;1268263.0;0.007726;1268263.0;0.155541
4863;barabasi;336820.0;0.031082;336820.0;0.00795;336820.0;0.125677
4863;complete;12745.0;0.030282;12961.0;0.018544;12745.0;0.03294
4863;erdos;110401.0;0.033807;122738.0;0.008287;110401.0;0.122738
4863;regular;284744702.0;0.030745;284744702.0;0.007424;284744702.0;6.423923
4863;watts;1374413.0;0.030136;1374413.0;0.007661;1374413.0;0.155147
4870;barabasi;349382.0;0.031413;349382.0;0.007823;349382.0;0.09416
4870;complete;12540.0;0.030731;12699.0;0.01846;12540.0;0.03303
4870;erdos;101366.0;0.033804;113354.0;0.008451;101366.0;0.123117
4870;regular;2157876.0;0.031557;2157876.0;0.007758;2157876.0;0.113806
4870;watts;1560603.0;0.030263;1560603.0;0.007735;1560603.0;0.156759
4878;barabasi;313083.0;0.03125;313083.0;0.007898;313083.0;0.093299
4878;complete;12668.0;0.029815;12862.0;0.018566;12668.0;0.033165
4878;erdos;128867.0;0.033959;141389.0;0.008439;128867.0;0.111694
4878;regular;2024024.0;0.031769;2024024.0;0.007872;2024024.0;0.114103
4878;watts;1291887.0;0.030317;1291887.0;0.00786;1291887.0;0.141196
4885;barabasi;324487.0;0.031482;324487.0;0.008263;324487.0;0.093558
4885;complete;12328.0;0.029813;12473.0;0.018516;12328.0;0.033192
4885;erdos;127992.0;0.033956;141366.0;0.008365;127992.0;0.111751
4885;regular;266502174.0;0.030087;266502174.0;0.007451;266502174.0;6.21831
4885;watts;1552171.0;0.030479;1552171.0;0.007914;1552171.0;0.201468
4892;regular;2163622.0;0.031889;2163622.0;0.00779;2163622.0;0.129182
4892;watts;1597007.0;0.030576;1597007.0;0.008163;1597007.0;0.190958
4892;erdos;124108.0;0.034148;137239.0;0.008674;124108.0;0.136601
4892;barabasi;347866.0;0.031596;347866.0;0.008134;347866.0;0.11584
4892;complete;12735.0;0.028597;12907.0;0.018841;12735.0;0.033269
4900;barabasi;323926.0;0.031869;323926.0;0.008429;323926.0;0.116231
4900;complete;12455.0;0.029786;12596.0;0.018961;12455.0;0.033365
4900;erdos;101473.0;0.034294;113760.0;0.008821;101473.0;0.124981
4900;regular;2276784.0;0.032004;2276784.0;0.008195;2276784.0;0.115488
4900;watts;1542264.0;0.03078;1542264.0;0.008277;1542264.0;0.170914
4907;barabasi;333441.0;0.031603;333441.0;0.008098;333441.0;0.10556
4907;complete;12365.0;0.030305;12485.0;0.018707;12365.0;0.033498
4907;erdos;116832.0;0.03426;129536.0;0.008566;116832.0;0.125493
4907;regular;199461670.0;0.026382;199461670.0;0.006515;199461670.0;4.68893
4907;watts;1466897.0;0.030607;1466897.0;0.007924;1466897.0;0.169129
4914;barabasi;359116.0;0.031538;359116.0;0.008087;359116.0;0.128384
4914;complete;12813.0;0.028723;13026.0;0.018819;12813.0;0.033605
4914;erdos;102293.0;0.03445;113987.0;0.00846;102293.0;0.101276
4914;regular;2274001.0;0.032303;2274001.0;0.00788;2274001.0;0.138584
4914;watts;1665117.0;0.030739;1665117.0;0.008183;1665117.0;0.179672
4922;barabasi;319582.0;0.032046;319582.0;0.00819;319582.0;0.094941
4922;complete;12935.0;0.028524;13192.0;0.018964;12935.0;0.033811
4922;erdos;101123.0;0.03453;114161.0;0.008836;101123.0;0.113883
4922;regular;2372219.0;0.032202;2372219.0;0.00772;2372219.0;0.137285
4922;watts;1140583.0;0.031077;1140583.0;0.007912;1140583.0;0.182136
4929;barabasi;306396.0;0.03201;306396.0;0.008154;306396.0;0.095221
4929;complete;12860.0;0.029007;13077.0;0.018815;12860.0;0.03385
4929;erdos;120825.0;0.034745;132428.0;0.008896;120825.0;0.126485
4929;regular;306752544.0;0.032162;306752544.0;0.008006;306752544.0;7.172183
4929;watts;1546558.0;0.030957;1546558.0;0.008025;1546558.0;0.156736
4936;barabasi;316582.0;0.032095;316582.0;0.008271;316582.0;0.106638
4936;complete;12718.0;0.031101;12909.0;0.019016;12718.0;0.033911
4936;erdos;95534.0;0.034755;108000.0;0.008865;95534.0;0.13868
4936;regular;2190325.0;0.032301;2190325.0;0.007661;2190325.0;0.11575
4936;watts;1488911.0;0.031058;1488911.0;0.008122;1488911.0;0.171579
4944;barabasi;310361.0;0.031899;310361.0;0.008172;310361.0;0.107146
4944;complete;12394.0;0.032152;12520.0;0.019172;12394.0;0.034031
4944;erdos;115381.0;0.034803;127195.0;0.0086;115381.0;0.126921
4944;regular;2382320.0;0.032606;2382320.0;0.008074;2382320.0;0.116395
4944;watts;1585677.0;0.031185;1585677.0;0.008183;1585677.0;0.182786
4951;regular;67924961.0;0.01448;67924961.0;0.003637;67924961.0;1.538736
4951;watts;1326786.0;0.031212;1326786.0;0.00829;1326786.0;0.172276
4951;erdos;103515.0;0.034906;116849.0;0.008457;103515.0;0.127074
4951;barabasi;305599.0;0.032161;305599.0;0.008408;305599.0;0.096039
4951;complete;13122.0;0.028402;13365.0;0.019246;13122.0;0.03414
4959;barabasi;323877.0;0.032342;323877.0;0.008249;323877.0;0.10781
4959;complete;13061.0;0.028943;13326.0;0.019368;13061.0;0.045638
4959;erdos;103330.0;0.03498;115508.0;0.008568;103330.0;0.15278
4959;regular;4338968.0;0.003378;4338968.0;0.000709;4338968.0;0.116387
4959;watts;1798374.0;0.031262;1798374.0;0.008013;1798374.0;0.16199
4966;barabasi;305389.0;0.032538;305389.0;0.008294;305389.0;0.119601
4966;complete;13064.0;0.029142;13274.0;0.019427;13064.0;0.034338
4966;erdos;92242.0;0.03522;105808.0;0.008814;92242.0;0.140715
4966;regular;2325766.0;0.032805;2325766.0;0.007968;2325766.0;0.139046
4966;watts;1553751.0;0.031456;1553751.0;0.008061;1553751.0;0.206719
4974;barabasi;331376.0;0.032398;331376.0;0.008417;331376.0;0.096852
4974;complete;12497.0;0.032875;12614.0;0.019386;12497.0;0.034512
4974;erdos;98710.0;0.035367;110735.0;0.00886;98710.0;0.116294
4974;regular;2530781.0;0.033055;2530781.0;0.008164;2530781.0;0.115556
4974;watts;1422044.0;0.031489;1422044.0;0.007986;1422044.0;0.197777
4981;barabasi;354697.0;0.032529;354697.0;0.008286;354697.0;0.097332
4981;complete;12962.0;0.029776;13171.0;0.019439;12962.0;0.034592
4981;erdos;116683.0;0.035439;129446.0;0.008864;116683.0;0.141268
4981;regular;232414895.0;0.028316;232414895.0;0.006729;232414895.0;5.386271
4981;watts;1625165.0;0.031863;1625165.0;0.008387;1625165.0;0.185751
4988;barabasi;319167.0;0.032849;319167.0;0.008612;319167.0;0.108972
4988;complete;12856.0;0.031696;13062.0;0.019573;12856.0;0.034707
4988;erdos;103635.0;0.035567;117469.0;0.008959;103635.0;0.12902
4988;regular;2523454.0;0.033344;2523454.0;0.008334;2523454.0;0.117995
4988;watts;1336133.0;0.031775;1336133.0;0.008192;1336133.0;0.158001
4996;barabasi;301507.0;0.032917;301507.0;0.008615;301507.0;0.097744
4996;complete;13274.0;0.028799;13513.0;0.019529;13274.0;0.034709
4996;erdos;117146.0;0.035612;129605.0;0.008866;117146.0;0.129803
4996;regular;2349910.0;0.033456;2349910.0;0.008461;2349910.0;0.134079
4996;watts;1354093.0;0.031964;1354093.0;0.008123;1354093.0;0.186535
5003;regular;162490801.0;0.024217;162490801.0;0.00583;162490801.0;3.972995
5003;watts;1490080.0;0.032021;1490080.0;0.008443;1490080.0;0.176146
5003;erdos;106990.0;0.035795;119763.0;0.008852;106990.0;0.117365
5003;barabasi;367251.0;0.032959;367251.0;0.008429;367251.0;0.098088
5003;complete;12942.0;0.032067;13115.0;0.019634;12942.0;0.034785
5011;barabasi;377852.0;0.033043;377852.0;0.008243;377852.0;0.109884
5011;complete;12778.0;0.032289;12897.0;0.019577;12778.0;0.03494
5011;erdos;106709.0;0.03579;119254.0;0.009267;106709.0;0.130725
5011;regular;152821745.0;0.023308;152821745.0;0.005596;152821745.0;3.63495
5011;watts;1658851.0;0.032415;1658851.0;0.008539;1658851.0;0.177011
5018;barabasi;368090.0;0.033502;368090.0;0.008688;368090.0;0.110295
5018;complete;13139.0;0.030033;13349.0;0.019599;13139.0;0.035129
5018;erdos;93102.0;0.036076;106737.0;0.009164;93102.0;0.144022
5018;regular;2405046.0;0.033545;2405046.0;0.008201;2405046.0;0.120919
5018;watts;1621087.0;0.032174;1621087.0;0.008289;1621087.0;0.178002
5026;barabasi;371285.0;0.033443;371285.0;0.008542;371285.0;0.098947
5026;complete;13133.0;0.032391;13283.0;0.020021;13133.0;0.035212
5026;erdos;116007.0;0.035889;128198.0;0.008701;116007.0;0.131526
5026;regular;2151305.0;0.033946;2151305.0;0.008269;2151305.0;0.121263
5026;watts;1478783.0;0.032396;1478783.0;0.008238;1478783.0;0.201295
5034;barabasi;352277.0;0.033759;352277.0;0.008448;352277.0;0.111485
5034;complete;12966.0;0.032343;13153.0;0.020022;12966.0;0.035256
5034;erdos;104048.0;0.036258;115435.0;0.008809;104048.0;0.118795
5034;regular;2289834.0;0.033937;2289834.0;0.008278;2289834.0;0.135086
5034;watts;1460882.0;0.032513;1460882.0;0.008313;1460882.0;0.214026
5041;barabasi;356805.0;0.0338;356805.0;0.008787;356805.0;0.122937
5041;complete;13072.0;0.032335;13292.0;0.019904;13072.0;0.035433
5041;erdos;159497.0;0.036361;172183.0;0.008985;159497.0;0.131977
5041;regular;293193269.0;0.0323;293193269.0;0.007735;293193269.0;6.924806
5041;watts;1464960.0;0.032459;1464960.0;0.008354;1464960.0;0.178024
5049;barabasi;420534.0;0.033635;420534.0;0.008498;420534.0;0.123491
5049;complete;13237.0;0.030162;13423.0;0.019971;13237.0;0.035991
5049;erdos;95238.0;0.036339;108574.0;0.009018;95238.0;0.133423
5049;regular;318018582.0;0.033855;318018582.0;0.008278;318018582.0;7.668467
5049;watts;1453766.0;0.032924;1453766.0;0.008525;1453766.0;0.180005
5056;barabasi;328860.0;0.033952;328860.0;0.008523;328860.0;0.100138
5056;complete;13212.0;0.030328;13427.0;0.020045;13212.0;0.035723
5056;erdos;113210.0;0.036643;127250.0;0.008864;113210.0;0.119267
5056;regular;2074953.0;0.032214;2074953.0;0.007835;2074953.0;0.131731
5056;watts;1429498.0;0.032832;1429498.0;0.008486;1429498.0;0.192352
5064;barabasi;332703.0;0.033845;332703.0;0.008567;332703.0;0.100558
5064;complete;12838.0;0.031829;12962.0;0.02015;12838.0;0.035754
5064;erdos;105741.0;0.036554;118280.0;0.008954;105741.0;0.120586
5064;regular;2262139.0;0.034434;2262139.0;0.008298;2262139.0;0.125804
5064;watts;1797268.0;0.032842;1797268.0;0.008383;1797268.0;0.18816
5071;barabasi;357022.0;0.034048;357022.0;0.00869;357022.0;0.100756
5071;complete;13576.0;0.029337;13876.0;0.020174;13576.0;0.035864
5071;erdos;113949.0;0.036647;127167.0;0.009127;113949.0;0.134115
5071;regular;177279944.0;0.025694;177279944.0;0.006009;177279944.0;4.335758
5071;watts;1356231.0;0.033158;1356231.0;0.008663;1356231.0;0.180287
5079;watts;1479951.0;0.033269;1479951.0;0.008422;1479951.0;0.164169
5079;barabasi;341438.0;0.03389;341438.0;0.008558;341438.0;0.125033
5079;complete;12954.0;0.031764;13115.0;0.02019;12954.0;0.035895
5079;erdos;92195.0;0.03679;104927.0;0.009148;92195.0;0.133774
5079;regular;244289366.0;0.030224;244289366.0;0.00728;244289366.0;5.980196
5087;barabasi;363003.0;0.034245;363003.0;0.008705;363003.0;0.113391
5087;complete;12510.0;0.032829;12624.0;0.020256;12510.0;0.036036
5087;erdos;122546.0;0.037105;135793.0;0.008918;122546.0;0.147755
5087;regular;104867097.0;0.019786;104867097.0;0.004762;104867097.0;2.548144
5087;watts;1563172.0;0.033286;1563172.0;0.008499;1563172.0;0.183186
5094;barabasi;344725.0;0.034618;344725.0;0.008716;344725.0;0.089613
5094;complete;13261.0;0.031058;13418.0;0.020386;13261.0;0.03615
5094;erdos;119544.0;0.037124;131784.0;0.009145;119544.0;0.135315
5094;regular;2178420.0;0.034974;2178420.0;0.008341;2178420.0;0.136887
5094;watts;1488611.0;0.033328;1488611.0;0.008479;1488611.0;0.227538
5102;barabasi;338888.0;0.034187;338888.0;0.008649;338888.0;0.126181
5102;complete;12937.0;0.032308;13069.0;0.020558;12937.0;0.048324
5102;erdos;141871.0;0.03699;154050.0;0.009191;141871.0;0.135645
5102;regular;1566355.0;0.032964;1566355.0;0.008232;1566355.0;0.102245
5102;watts;1425082.0;0.03372;1425082.0;0.008732;1425082.0;0.159032
5110;barabasi;330581.0;0.034509;330581.0;0.008835;330581.0;0.10226
5110;complete;12768.0;0.032801;12896.0;0.020604;12768.0;0.036395
5110;erdos;111098.0;0.037267;124678.0;0.009452;111098.0;0.121891
5110;regular;1461891.0;0.032955;1461891.0;0.007952;1461891.0;0.130567
5110;watts;1485293.0;0.033497;1485293.0;0.00858;1485293.0;0.231497
5117;barabasi;323629.0;0.034621;323629.0;0.008613;323629.0;0.090475
5117;complete;13277.0;0.031568;13490.0;0.020498;13277.0;0.036543
5117;erdos;120035.0;0.037457;133838.0;0.009191;120035.0;0.136624
5117;regular;327383367.0;0.035076;327383367.0;0.008335;327383367.0;7.98364
5117;watts;1276269.0;0.03337;1276269.0;0.008617;1276269.0;0.194098
5125;barabasi;369480.0;0.034806;369480.0;0.008968;369480.0;0.102709
5125;complete;13551.0;0.030351;13774.0;0.02077;13551.0;0.036667
5125;erdos;99234.0;0.037516;112384.0;0.009181;99234.0;0.135853
5125;regular;333529457.0;0.035352;333529457.0;0.008659;333529457.0;7.881649
5125;watts;1437400.0;0.033519;1437400.0;0.008751;1437400.0;0.191618
5133;barabasi;332297.0;0.035146;332297.0;0.008955;332297.0;0.090842
5133;complete;13119.0;0.032281;13262.0;0.020731;13119.0;0.036723
5133;erdos;110564.0;0.037507;124271.0;0.009146;110564.0;0.136733
5133;regular;23018587.0;0.008103;23018587.0;0.002052;23018587.0;0.578474
5133;watts;1621333.0;0.033935;1621333.0;0.008817;1621333.0;0.185618
5140;barabasi;322458.0;0.035203;322458.0;0.009049;322458.0;0.115524
5140;complete;13041.0;0.034146;13159.0;0.020858;13041.0;0.036887
5140;erdos;127433.0;0.037582;140246.0;0.009225;127433.0;0.137548
5140;regular;1683516.0;0.03327;1683516.0;0.008158;1683516.0;0.123307
5140;watts;1603024.0;0.034046;1603024.0;0.008707;1603024.0;0.181133
5148;complete;13480.0;0.031488;13681.0;0.02099;13480.0;0.037012
5148;erdos;120160.0;0.037723;132596.0;0.009151;120160.0;0.138055
5148;regular;2247354.0;0.03577;2247354.0;0.008299;2247354.0;0.139293
5148;watts;1807850.0;0.033961;1807850.0;0.008757;1807850.0;0.186401
5148;barabasi;329742.0;0.035138;329742.0;0.008862;329742.0;0.115906
5156;barabasi;304448.0;0.035518;304448.0;0.008907;304448.0;0.104216
5156;complete;12988.0;0.033224;13102.0;0.021228;12988.0;0.037111
5156;erdos;103122.0;0.038093;115856.0;0.009143;103122.0;0.138338
5156;regular;1586030.0;0.033666;1586030.0;0.008075;1586030.0;0.125719
5156;watts;1463027.0;0.03435;1463027.0;0.00843;1463027.0;0.172851
5163;barabasi;350218.0;0.035607;350218.0;0.008821;350218.0;0.104382
5163;complete;13118.0;0.033046;13290.0;0.021135;13118.0;0.037224
5163;erdos;101032.0;0.038124;114167.0;0.009311;101032.0;0.152594
5163;regular;320691010.0;0.034966;320691010.0;0.008289;320691010.0;7.934304
5163;watts;1574902.0;0.034515;1574902.0;0.008818;1574902.0;0.187974
5171;barabasi;313546.0;0.035518;313546.0;0.008653;313546.0;0.117154
5171;complete;13395.0;0.032118;13588.0;0.021366;13395.0;0.040109
5171;erdos;110310.0;0.038039;123138.0;0.009746;110310.0;0.152945
5171;regular;305187821.0;0.034001;305187821.0;0.007939;305187821.0;7.262017
5171;watts;1473059.0;0.03445;1473059.0;0.008851;1473059.0;0.194886
5179;barabasi;357888.0;0.035637;357888.0;0.00863;357888.0;0.117441
5179;complete;13463.0;0.033459;13647.0;0.021196;13463.0;0.037427
5179;erdos;111488.0;0.038212;124204.0;0.009428;111488.0;0.125509
5179;regular;115414339.0;0.020741;115414339.0;0.005027;115414339.0;2.793834
5179;watts;1718935.0;0.034628;1718935.0;0.009045;1718935.0;0.225344
5187;barabasi;375113.0;0.035876;375113.0;0.009076;375113.0;0.117915
5187;complete;13140.0;0.033257;13273.0;0.021238;13140.0;0.037518
5187;erdos;111385.0;0.038415;124414.0;0.00926;111385.0;0.140112
5187;regular;87160230.0;0.017927;87160230.0;0.004411;87160230.0;2.191469
5187;watts;1651471.0;0.03481;1651471.0;0.008811;1651471.0;0.201564
5194;barabasi;339688.0;0.035642;339688.0;0.008991;339688.0;0.105558
5194;complete;13622.0;0.031792;13841.0;0.021116;13622.0;0.03765
5194;erdos;124123.0;0.038446;137262.0;0.009353;124123.0;0.14027
5194;regular;1640080.0;0.034165;1640080.0;0.00812;1640080.0;0.137664
5194;watts;1493944.0;0.034909;1493944.0;0.008637;1493944.0;0.176467
5202;barabasi;344971.0;0.036117;344971.0;0.009105;344971.0;0.118655
5202;complete;13371.0;0.032891;13541.0;0.021432;13371.0;0.037725
5202;erdos;109052.0;0.038799;123048.0;0.009827;109052.0;0.127355
5202;regular;2225325.0;0.03639;2225325.0;0.008724;2225325.0;0.157644
5202;watts;1531513.0;0.034823;1531513.0;0.00891;1531513.0;0.214621
5210;barabasi;345591.0;0.036026;345591.0;0.009094;345591.0;0.118824
5210;complete;13734.0;0.03173;13963.0;0.021574;13734.0;0.03786
5210;erdos;102389.0;0.03872;115584.0;0.009621;102389.0;0.141176
5210;regular;2393582.0;0.036852;2393582.0;0.008854;2393582.0;0.142394
5210;watts;1432950.0;0.035299;1432950.0;0.009219;1432950.0;0.189432
5218;barabasi;347993.0;0.036259;347993.0;0.009655;347993.0;0.119153
5218;complete;13282.0;0.034593;13420.0;0.021549;13282.0;0.038139
5218;erdos;106490.0;0.039027;120371.0;0.009819;106490.0;0.141471
5218;regular;2314842.0;0.03685;2314842.0;0.009103;2314842.0;0.156483
5218;watts;1597235.0;0.035418;1597235.0;0.009164;1597235.0;0.190175
5226;barabasi;362039.0;0.036642;362039.0;0.009009;362039.0;0.119614
5226;complete;13487.0;0.042836;13651.0;0.024934;13487.0;0.03817
5226;erdos;122380.0;0.039239;135553.0;0.009933;122380.0;0.142531
5226;regular;2409071.0;0.036908;2409071.0;0.008812;2409071.0;0.151553
5226;watts;1440570.0;0.035544;1440570.0;0.00912;1440570.0;0.178777
5234;barabasi;367556.0;0.036634;367556.0;0.009242;367556.0;0.12026
5234;complete;13812.0;0.033882;14051.0;0.021665;13812.0;0.050821
5234;erdos;129409.0;0.039161;141956.0;0.009526;129409.0;0.142585
5234;regular;1425309.0;0.034614;1425309.0;0.008296;1425309.0;0.127914
5234;watts;1551140.0;0.035821;1551140.0;0.008868;1551140.0;0.167348
5241;barabasi;364897.0;0.036751;364897.0;0.00911;364897.0;0.120156
5241;complete;13510.0;0.035652;13666.0;0.021733;13510.0;0.038274
5241;erdos;115750.0;0.039218;129099.0;0.009662;115750.0;0.143095
5241;regular;137638834.0;0.023469;137638834.0;0.005576;137638834.0;3.442158
5241;watts;1577408.0;0.035471;1577408.0;0.008713;1577408.0;0.164065
5249;barabasi;356676.0;0.036782;356676.0;0.009304;356676.0;0.145914
5249;complete;13401.0;0.033889;13532.0;0.021731;13401.0;0.038359
5249;erdos;122320.0;0.039646;135041.0;0.00961;122320.0;0.142904
5249;regular;131874888.0;0.023024;131874888.0;0.005463;131874888.0;3.351268
5249;watts;1586851.0;0.03566;1586851.0;0.009247;1586851.0;0.194059
5257;barabasi;351108.0;0.03723;351108.0;0.00954;351108.0;0.120692
5257;complete;13202.0;0.034579;13327.0;0.021913;13202.0;0.038641
5257;erdos;102061.0;0.039653;115746.0;0.009876;102061.0;0.1579
5257;regular;148401005.0;0.024678;148401005.0;0.005941;148401005.0;3.676292
5257;watts;1767652.0;0.035972;1767652.0;0.009336;1767652.0;0.218159
5265;barabasi;353242.0;0.036835;353242.0;0.009207;353242.0;0.12123
5265;complete;13000.0;0.03497;13088.0;0.021672;13000.0;0.038625
5265;erdos;100359.0;0.039757;113400.0;0.00987;100359.0;0.129805
5265;regular;21906885.0;0.008345;21906885.0;0.002239;21906885.0;0.536013
5265;watts;1331227.0;0.035906;1331227.0;0.00905;1331227.0;0.169009
5273;barabasi;331559.0;0.037255;331559.0;0.009503;331559.0;0.108725
5273;complete;13331.0;0.036773;13457.0;0.021895;13331.0;0.038726
5273;erdos;107292.0;0.039736;120089.0;0.009587;107292.0;0.144872
5273;regular;339635065.0;0.036826;339635065.0;0.008574;339635065.0;8.164921
5273;watts;1564713.0;0.035989;1564713.0;0.00915;1564713.0;0.183679
5281;barabasi;336274.0;0.037401;336274.0;0.009308;336274.0;0.122015
5281;complete;13811.0;0.035356;13983.0;0.022063;13811.0;0.038843
5281;erdos;123369.0;0.039847;135211.0;0.009575;123369.0;0.144936
5281;regular;248867.0;0.000776;248867.0;0.000185;248867.0;0.025216
5281;watts;1670259.0;0.036294;1670259.0;0.009099;1670259.0;0.20856
5289;barabasi;349565.0;0.037377;349565.0;0.009307;349565.0;0.122458
5289;complete;13476.0;0.034427;13643.0;0.021948;13476.0;0.039033
5289;erdos;101587.0;0.040557;114920.0;0.009902;101587.0;0.145727
5289;regular;5485571.0;0.004153;5485571.0;0.001171;5485571.0;0.15314
5289;watts;1486036.0;0.03656;1486036.0;0.009055;1486036.0;0.207819
5297;barabasi;318148.0;0.037471;318148.0;0.009348;318148.0;0.109674
5297;complete;13065.0;0.037378;13166.0;0.022095;13065.0;0.039064
5297;erdos;135764.0;0.040027;149059.0;0.009823;135764.0;0.145688
5297;regular;347928191.0;0.038182;347928191.0;0.008915;347928191.0;8.802465
5297;watts;1694391.0;0.036584;1694391.0;0.009138;1694391.0;0.236415
5305;barabasi;368759.0;0.037364;368759.0;0.00928;368759.0;0.122997
5305;complete;13342.0;0.037006;13477.0;0.022323;13342.0;0.039192
5305;erdos;123504.0;0.04037;137013.0;0.010139;123504.0;0.146518
5305;regular;299821431.0;0.035252;299821431.0;0.007942;299821431.0;7.529952
5305;watts;1483264.0;0.036671;1483264.0;0.009331;1483264.0;0.226298
5313;barabasi;369099.0;0.038001;369099.0;0.0097;369099.0;0.123225
5313;complete;13922.0;0.03338;14135.0;0.022334;13922.0;0.039275
5313;erdos;123867.0;0.040419;138226.0;0.009891;123867.0;0.161296
5313;regular;133824097.0;0.023532;133824097.0;0.005528;133824097.0;3.332505
5313;watts;1438238.0;0.036438;1438238.0;0.009325;1438238.0;0.198066
5321;barabasi;347155.0;0.037733;347155.0;0.009473;347155.0;0.123888
5321;complete;13987.0;0.035431;14215.0;0.022534;13987.0;0.039435
5321;erdos;127776.0;0.040512;139641.0;0.010226;127776.0;0.175714
5321;regular;6882739.0;0.004771;6882739.0;0.001333;6882739.0;0.1929
5321;watts;1570272.0;0.036798;1570272.0;0.009266;1570272.0;0.223193
5329;barabasi;350999.0;0.038339;350999.0;0.009602;350999.0;0.111194
5329;complete;13664.0;0.034603;13821.0;0.022426;13664.0;0.039639
5329;erdos;104023.0;0.04066;116754.0;0.010049;104023.0;0.162551
5329;regular;4079671.0;0.00369;4079671.0;0.001027;4079671.0;0.122619
5329;watts;1776394.0;0.036849;1776394.0;0.009245;1776394.0;0.199135
5337;barabasi;345217.0;0.037882;345217.0;0.009462;345217.0;0.124758
5337;complete;13357.0;0.037204;13492.0;0.022292;13357.0;0.039696
5337;erdos;105218.0;0.040673;117983.0;0.010113;105218.0;0.148259
5337;regular;359418386.0;0.038836;359418386.0;0.009138;359418386.0;9.069535
5337;watts;1787167.0;0.037078;1787167.0;0.009238;1787167.0;0.213282
5345;barabasi;338926.0;0.03858;338926.0;0.00949;338926.0;0.111814
5345;complete;13600.0;0.035317;13762.0;0.022522;13600.0;0.03976
5345;erdos;122008.0;0.040913;136220.0;0.009987;122008.0;0.14863
5345;regular;219086917.0;0.030757;219086917.0;0.007344;219086917.0;5.780697
5345;watts;1805407.0;0.0374;1805407.0;0.009525;1805407.0;0.214842
5353;barabasi;317556.0;0.038457;317556.0;0.009485;317556.0;0.112076
5353;complete;13678.0;0.037225;13820.0;0.022777;13678.0;0.039897
5353;erdos;100340.0;0.041031;114272.0;0.010042;100340.0;0.148675
5353;regular;152364025.0;0.025369;152364025.0;0.005833;152364025.0;4.154637
5353;watts;1569691.0;0.037204;1569691.0;0.009333;1569691.0;0.198982
5361;watts;1562893.0;0.037458;1562893.0;0.009287;1562893.0;0.224865
5361;barabasi;423857.0;0.038575;423857.0;0.009468;423857.0;0.12567
5361;complete;14194.0;0.033278;14458.0;0.022638;14194.0;0.039997
5361;erdos;118971.0;0.041111;132341.0;0.010285;118971.0;0.134746
5361;regular;363467295.0;0.039155;363467295.0;0.009088;363467295.0;9.197784
5369;barabasi;341158.0;0.038229;341158.0;0.009504;341158.0;0.125868
5369;complete;14328.0;0.035903;14593.0;0.022788;14328.0;0.040198
5369;erdos;106734.0;0.041094;120283.0;0.010164;106734.0;0.135926
5369;regular;361605384.0;0.038995;361605384.0;0.008858;361605384.0;9.045307
5369;watts;1759838.0;0.037636;1759838.0;0.00926;1759838.0;0.187335
5377;barabasi;365080.0;0.038807;365080.0;0.00955;365080.0;0.126494
5377;complete;13669.0;0.035769;13800.0;0.022834;13669.0;0.040341
5377;erdos;106447.0;0.041437;119449.0;0.010248;106447.0;0.135875
5377;regular;229989074.0;0.031685;229989074.0;0.007033;229989074.0;5.837237
5377;watts;1508316.0;0.037766;1508316.0;0.009255;1508316.0;0.228899
5385;barabasi;349578.0;0.039022;349578.0;0.009833;349578.0;0.126594
5385;complete;13695.0;0.035869;13817.0;0.022968;13695.0;0.040442
5385;erdos;107780.0;0.041556;121660.0;0.009976;107780.0;0.13642
5385;regular;316307988.0;0.037099;316307988.0;0.008592;316307988.0;8.296777
5385;watts;1822091.0;0.037999;1822091.0;0.009148;1822091.0;0.190493
5393;barabasi;437196.0;0.038844;437196.0;0.009591;437196.0;0.127041
5393;complete;14232.0;0.034118;14491.0;0.022895;14232.0;0.040505
5393;erdos;113129.0;0.041651;127405.0;0.010396;113129.0;0.151506
5393;regular;312444775.0;0.036842;312444775.0;0.008498;312444775.0;7.965476
5393;watts;1870700.0;0.037981;1870700.0;0.009247;1870700.0;0.19039
5401;barabasi;330438.0;0.039478;330438.0;0.009788;330438.0;0.127461
5401;complete;13923.0;0.037535;14076.0;0.023041;13923.0;0.040613
5401;erdos;141762.0;0.041811;155503.0;0.010506;141762.0;0.151578
5401;regular;67782859.0;0.015677;67782859.0;0.003928;67782859.0;1.728512
5401;watts;1717715.0;0.038441;1717715.0;0.00947;1717715.0;0.230636
5409;barabasi;385223.0;0.039262;385223.0;0.009584;385223.0;0.114709
5409;complete;14135.0;0.03475;14349.0;0.023038;14135.0;0.040789
5409;erdos;137485.0;0.041794;151196.0;0.010444;137485.0;0.151602
5409;regular;136650111.0;0.023974;136650111.0;0.005623;136650111.0;3.394371
5409;watts;1685755.0;0.038207;1685755.0;0.009556;1685755.0;0.218043
5417;barabasi;386143.0;0.03943;386143.0;0.009757;386143.0;0.128292
5417;complete;14114.0;0.034938;14307.0;0.023146;14114.0;0.040906
5417;erdos;114750.0;0.041956;128848.0;0.010402;114750.0;0.166927
5417;regular;194085126.0;0.029599;194085126.0;0.006653;194085126.0;5.035587
